用户ID,服务ID,时间,行为,title,内容
Steven,Stack Overflow,2010-02-15 15:19:58Z,comment,Generating a strong password in C#?,"Sorry, this will return 00000000-0000-0000-0000-000000000000 all the time. But this will work: Guid.NewGuid().ToString()"
Steven,Stack Overflow,2010-02-10 16:05:02Z,comment,using microsoft enterprise library in .net dll to be called from COM application,Did you actually include the Microsoft.Practices.EnterpriseLibrary.Common assembly in your .NET project?
Steven,Stack Overflow,2010-02-19 11:04:55Z,comment,Upgrade to ASP.NET 4 framework,"Perhaps not all optimizations, but there certainly are performance optimizations that you&#39;ll get right away. The O/RM tools LINQ to SQL and Entity Framework for instance generate way better queries in .NET 4.0 which allows them to be cached more effectively by SQL Server."
Steven,Stack Overflow,2010-02-17 15:54:21Z,comment,Validation after Postback,"Nope, look at my answer."
Steven,Stack Overflow,2010-02-17 09:28:17Z,comment,Designing Business Objects to indicate constraints such as Max Length,"I&#39;m afraid this doesn&#39;t really answer his question, because he likes to show the user the list of business rules before things got validated. Not how to validate."
Steven,Stack Overflow,2010-02-14 22:17:45Z,comment,Serialize List&lt;&gt; of classes declared with internal modifier?,"It is possible to serialize internal types with the XmlSerializer, but in that case you will have to write your own custom type serializer by implementing IXmlSerializable on that specific type (and the type itself must be public)."
Steven,Stack Overflow,2010-02-10 11:28:57Z,comment,Executing a method dynamically,And don&#39;t forget that creating a new Thread is a very expensive operation (the system will allocate 1MB of memory right away). As Jon says: use the thread pool.
Steven,Stack Overflow,2010-02-19 09:17:28Z,comment,What should I return from the UI layer to the business layer?,"Crunchdog is talking about Data transfer objects or DTO&#39;s for short: <a href=""http://en.wikipedia.org/wiki/Data_transfer_object"" rel=""nofollow noreferrer"">en.wikipedia.org/wiki/Data_transfer_object</a>."
Steven,Stack Overflow,2010-02-16 21:22:14Z,comment,MS Validation Block or Workflow Rules engine?,"@User102533: It depends. When you create a custom validator for Order, you can access both Qty and Customer. If you need validation based on the context, read this article: <a href=""http://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=47"" rel=""nofollow noreferrer"">cuttingedge.it/blogs/steven/pivot/entry.php?id=47</a>."
Steven,Stack Overflow,2010-02-14 16:36:35Z,comment,Concurrent read access on an int[] array: Is it safe? Is it fast?,"@Marthinho: You have no idea how much bad design I witnessed in my carrier :-) It made me a compulsive, suspicious developer. I trust nobody, not even myself :-) Nevertheless, I agree with all you&#39;ve said here."
Steven,Stack Overflow,2010-02-10 11:22:13Z,comment,Implementing Disposable pattern correctly - auto-implemented properties,"I agree. When you&#39;re just returning primitive values, such as integers, booleans, Color: don&#39;t bother doing a full dispose check. However, when that property returns some object that cannot reasonably be used after it is disposed, do a full check."
Steven,Stack Overflow,2010-02-17 15:48:40Z,comment,MS Validation Block or Workflow Rules engine?,@user102533: It is difficult to explain it here as a comment. Perhaps we should take the discussion somewhere else? Mail perhaps? Send me a mail to ‘steven at [the domain where you found my article]’. I will be happy to answer your question.
Steven,Stack Overflow,2010-02-09 18:57:03Z,comment,Retrieving subclass type in base class?,"@KallDrexx: I&#39;m glad you like it. I never tested how this works on NHibernate, so any examples of this are welcome."
Steven,Stack Overflow,2010-02-09 07:43:38Z,comment,How to use WITH(NOLOCK) in LINQ to SQL?,"I can imagine why he doesn&#39;t want to. You don&#39;t always want everything in one single transaction. Take logging information for instance, you never want that rolled back. You have to take special care to ensure those are not rolled back. However, I love the TransactionScope for my integration tests."
Steven,Stack Overflow,2010-02-08 11:11:50Z,comment,Checking a MethodInfo against a delegate,Can you please rephrase your question. It&#39;s not clear what you want to know.
Steven,Stack Overflow,2010-02-04 16:11:48Z,comment,Need to beat the GC and have object destroyed once it goes out of scope,@Oded: Yes it does.
Steven,Stack Overflow,2010-02-09 16:36:00Z,comment,asp.net c# MVC: How do I live without ViewState?,encrypted? It&#39;s not encrypted by default. You mean encoded. You can easily decode a viewstate.
Steven,Stack Overflow,2010-02-08 21:44:19Z,comment,How to use WITH(NOLOCK) in LINQ to SQL?,"Ligaoren, was my answer useful to you?"
Steven,Stack Overflow,2010-02-08 08:24:09Z,comment,C# compiler doesn’t optimize unnecessary casts,"When talking about the JIT, also the JIT didn&#39;t optimize the cast away. That the JIT doesn&#39;t do this is very explainable as you already said: &quot;the JIT optimizer can&#39;t burn a lot of cycles&quot;."
Steven,Stack Overflow,2010-02-04 15:55:25Z,comment,Bitwise equality,"When the lookup table and actual input byte array fit in the same cache line, this operation should be pretty quick. However, I expect a ~(a^b) to be as fast (and it&#39;s perhaps even optimized by the JIT compiler)."
Steven,Stack Overflow,2010-02-09 11:41:43Z,comment,.Net object validation frameworks,"Validation Application Block isn&#39;t actually &#39;light-weight&#39;, but I do really like it."
Steven,Stack Overflow,2010-02-08 18:30:52Z,comment,When is a class too long?,+1 because this is funny.
Steven,Stack Overflow,2010-02-07 14:45:38Z,comment,C# compiler doesn’t optimize unnecessary casts,"Your guess isn&#39;t that bad at all, because this only seems to happen with arrays. When you change the lines &quot;object[] array = new object[1];&quot; to &quot;Collection&lt;object&gt; array = new Collection&lt;object&gt;();&quot; the compiler succeeds in optimizing the cast away. However, I&#39;m not completely satisfied, because while the article states “implementations are provided to arrays at run time”, the C# compiler actually knows that T[] implements ICollection&lt;T&gt;. Otherwise the statement &quot;ICollection&lt;object&gt; col = array;&quot; would not compile. We still don’t know what exactly is going on here."
Steven,Stack Overflow,2010-02-04 15:53:05Z,comment,Bitwise equality,I wouldn&#39;t be surprised if the MS JIT compiler is able to optimize a ~(a^b) to an XNOR. CommuSoft should look at the generated assembly code to see if that&#39;s the case.
Steven,Stack Overflow,2010-02-09 11:38:42Z,comment,What would you use for a business validation layer?,"@Chris: You don&#39;t have to polute your POCOs with validation logic. VAB supports the concept of &#39;configuration based validation&#39;. You can put your validation to entity mapping in a configuration file. Here&#39;s a good article that explains how to integrate VAB with O/RM frameworks: <a href=""http://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=46"" rel=""nofollow noreferrer"">cuttingedge.it/blogs/steven/pivot/entry.php?id=46</a>"
Steven,Stack Overflow,2010-02-08 17:09:05Z,comment,performance consideration when using properties multiple times,"CultureInfo.CurrentCulture isn&#39;t cheap, but string.Format is much more costlier."
Steven,Stack Overflow,2010-02-07 14:27:49Z,comment,Sort String list with Numeric Values,"Nope, he want to be able to sort lists like this one: { a1, a10, a11, a2, a3 } in a natural way: { a1, a2, a3, a10, a11 }. TryParse will obviously not work."
Steven,Stack Overflow,2010-02-04 14:42:19Z,comment,How do you generate a WHERE&hellip;IN clause using LINQ2SQL?,"@klausbyskov: This is not true. Entity Framework / LINQ to Entities is unable to do this in .NET 3.5, but LINQ to SQL will be happy to convert this into SQL. The only gotcha is that the number of elements in the IN( ) clause (the number of elements in the &#39;name&#39; list) is limited, due to limitations of ADO.NET."
Steven,Stack Overflow,2010-02-09 11:15:22Z,comment,Which validation framework to choose: Spring Validation or Validation Application Block (Enterprise LIbrary 4.0)?,"Validation Application Block doesn&#39;t have to be used with attributes. It contains a configuration based validation approach. Read this article: <a href=""http://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=46"" rel=""nofollow noreferrer"">cuttingedge.it/blogs/steven/pivot/entry.php?id=46</a>"
Steven,Stack Overflow,2010-02-08 17:04:22Z,comment,performance consideration when using properties multiple times,In your test code you don&#39;t reset the Stopwatch. Using the cached reference is actually faster.
Steven,Stack Overflow,2010-02-07 13:16:12Z,comment,C# compiler doesn’t optimize unnecessary casts,Compiled in release mode (Optimize code is on).
Steven,Stack Overflow,2010-02-04 14:30:18Z,comment,Should Guid.Empty Result in ArgumentException or ArgumentOutOfRangeException,"I think the acceptable range is 00000000-0000-0000-0000-000000000001 to FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF. Therefore, I think we can conclude that Mark should throw an ArgumentOutOfRangeException, because there is only a single value that is invalid. He should throw an InvalidSingleArgumentValueException, but because this exception doesn&#39;t exist, I&#39;d go for ArgumentException :-)"
Steven,Stack Overflow,2010-02-09 11:14:29Z,comment,Which validation framework to choose: Spring Validation or Validation Application Block (Enterprise LIbrary 4.0)?,I never had this problem with the Validation Application Block. Can you point out the code or location where VAB is calling the Logging Application Block?
Steven,Stack Overflow,2010-02-05 17:47:22Z,comment,Quickest way to enumerate the alphabet,"@Richard: You just give half of the solution. I like your generic IAlphabetProvider approach, but you need a factory to get the correct provider. Something like: var provider = AlphabetProvider.GetProvider(CultureInfo.CurrentCulture);"
Steven,Stack Overflow,2010-02-04 14:26:08Z,comment,Should Guid.Empty Result in ArgumentException or ArgumentOutOfRangeException,"Throwing an ApplicationException is always the wrong thing to do. Please read this article: <a href=""http://cuttingedge.it/blogs/steven/pivot/entry.php?id=56"" rel=""nofollow noreferrer"">cuttingedge.it/blogs/steven/pivot/entry.php?id=56</a>. Besides that, Mark is checking an method argument, so he should throw an ArgumentException or one of its descendants."
